10	2.0769230769
20	1.9121020368
30	1.6971524619
40	1.7962230571
50	1.5770219498
60	1.5410322325
70	1.4496737196
80	1.3713664228
90	1.4614395887
100	1.3910421198
150	1.3148111529
200	1.1842001186
250	1.122206842
300	1.0780106783
350	1.0385604113
400	1.0207632984
450	0.9956495946
500	1.0214554083
550	0.9793355745
600	0.9523432865
650	0.9276250742
700	0.9239667787
750	0.9123986553
800	0.9046865731
850	0.9015226419
900	0.8898556456
950	0.9009294048
1000	0.8926240854
