10	3.1956521739
20	2.7391304348
30	2.2391304348
40	2.5217391304
50	2.152173913
60	1.9782608696
70	1.7608695652
80	1.9782608696
90	2.0652173913
100	1.6956521739
150	1.7608695652
200	1.3043478261
250	1.152173913
300	1.2391304348
350	1.152173913
400	1.1956521739
450	1.0217391304
500	1.2173913043
550	1.1304347826
600	0.9782608696
650	1.0217391304
700	1.0434782609
750	1.0217391304
800	1.152173913
850	1.0652173913
900	1.1739130435
950	1.0652173913
1000	1.0434782609
