10	3.5770559779
20	3.2246026261
30	2.734228453
40	2.6397472603
50	2.2255898904
60	2.2249975318
70	1.9660381084
80	1.9323723961
90	1.9197354132
100	1.8129134169
150	1.7268239708
200	1.5898904137
250	1.5366768684
300	1.4180077007
350	1.3907592062
400	1.3892783098
450	1.366077599
500	1.320071083
550	1.3115806101
600	1.2918353243
650	1.2857142857
700	1.2712015006
750	1.2297364004
800	1.2356599862
850	1.1937012538
900	1.1831375259
950	1.1800770066
1000	1.176029223
